locale,fips,met_health_obj,deathrate_per_100000,deathrate_lower_95_confidence,deathrate_upper_95_confidence,annual_count_avg,recent_trend_str,trend_last_5,trend_last_5_lower_95_confidence,trend_last_5_upper_95_confidence,stateFIPS,areatype,cancer,race,sex,age,type,file_name,source_url,state,cancer_description
Effingham County,17049.0,Yes,140.4,120.1,163.5,36.0,stable,-0.8 ,-1.6, 0.0,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Fayette County,17051.0,No,173.4,152.9,196.3,53.0,falling,-1.3,-2.1,-0.5,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Fayette County,17051.0,No,224.3,190.2,263.0,31.0,falling,-1.3 ,-2.3, -0.3,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Fayette County,17051.0,Yes,131.3,106.8,160.5,21.0,falling,-1.5 ,-2.4, -0.5,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Ford County,17053.0,No,208.8,180.4,240.9,42.0,stable,0.0,-0.9,0.9,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Ford County,17053.0,No,259.3,211.6,315.2,21.0,stable,-0.2 ,-1.4, 0.9,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Ford County,17053.0,No,173.2,138.8,214.7,21.0,stable,0.3 ,-1.3, 1.8,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Franklin County,17055.0,No,212.8,195.8,230.9,121.0,falling,-0.8,-1.2,-0.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Franklin County,17055.0,No,266.4,238.0,297.5,67.0,falling,-1.3 ,-1.9, -0.6,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Franklin County,17055.0,No,171.3,150.8,194.2,54.0,stable,-0.4 ,-1.0, 0.2,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Fulton County,17057.0,No,175.7,159.8,192.9,93.0,falling,-1.0,-1.5,-0.5,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Fulton County,17057.0,No,225.3,198.8,254.6,53.0,falling,-1.1 ,-1.8, -0.4,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Fulton County,17057.0,Yes,135.3,116.2,157.2,40.0,falling,-0.9 ,-1.7, -0.1,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Gallatin County,17059.0,No,182.1,143.1,230.4,16.0,falling,-1.3,-2.1,-0.5,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Gallatin County,17059.0,No,233.4,167.0,320.5,9.0,falling,-2.5 ,-3.7, -1.2,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Gallatin County,17059.0,Yes,151.5,103.1,219.0,7.0,stable,-0.1 ,-1.6, 1.5,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Greene County,17061.0,No,198.9,171.1,230.4,38.0,stable,-0.5,-1.4,0.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Greene County,17061.0,No,240.3,195.9,292.5,21.0,stable,-0.7 ,-2.0, 0.6,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Greene County,17061.0,No,169.5,134.3,212.3,17.0,stable,-0.5 ,-1.5, 0.6,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Grundy County,17063.0,No,178.3,162.1,195.7,92.0,falling,-1.0,-1.5,-0.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Grundy County,17063.0,No,209.3,182.0,239.4,47.0,falling,-1.5 ,-2.2, -0.7,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Grundy County,17063.0,Yes,159.4,139.0,181.9,46.0,stable,-0.5 ,-1.2, 0.3,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hamilton County,17065.0,No,182.3,149.9,220.6,23.0,stable,-0.1,-1.2,1.1,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hamilton County,17065.0,No,261.9,204.7,331.9,15.0,stable,-0.3 ,-1.4, 0.8,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hamilton County,17065.0,Yes,128.2,90.9,177.8,9.0,stable,0.6 ,-1.3, 2.6,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hancock County,17067.0,No,174.4,152.9,198.4,52.0,falling,-1.3,-2.0,-0.6,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hancock County,17067.0,No,203.1,169.5,242.1,27.0,falling,-2.0 ,-2.9, -1.1,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hancock County,17067.0,Yes,152.5,125.1,185.2,24.0,stable,-0.5 ,-1.7, 0.7,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hardin County,17069.0,No,201.0,155.1,259.2,14.0,stable,-0.4,-1.5,0.7,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hardin County,17069.0,No,204.1,140.0,293.3,7.0,stable,12.3 ,-5.2, 33.0,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Hardin County,17069.0,No,197.4,134.9,286.3,7.0,stable,0.9 ,-0.9, 2.8,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Henderson County,17071.0,No,181.1,148.7,220.4,22.0,falling,-1.1,-2.1,-0.1,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Henderson County,17071.0,No,191.6,145.0,252.7,12.0,falling,-1.7 ,-3.3, -0.1,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Henderson County,17071.0,No,167.0,124.1,224.1,11.0,stable,-0.5 ,-2.1, 1.2,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Henry County,17073.0,No,173.6,160.0,188.3,124.0,falling,-0.7,-1.2,-0.2,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Henry County,17073.0,No,211.9,189.4,236.5,67.0,falling,-1.1 ,-1.9, -0.3,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Henry County,17073.0,Yes,144.0,127.3,162.7,57.0,stable,-0.5 ,-1.1, 0.1,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Iroquois County,17075.0,No,196.7,177.9,217.1,85.0,stable,-0.2,-0.7,0.3,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Iroquois County,17075.0,No,234.0,204.0,267.7,45.0,stable,-0.4 ,-1.1, 0.3,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Iroquois County,17075.0,No,166.7,143.3,193.3,40.0,stable,-0.3 ,-1.4, 0.8,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jackson County,17077.0,Yes,156.7,142.7,171.8,96.0,falling,-1.0,-1.5,-0.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jackson County,17077.0,No,196.4,172.9,222.3,53.0,falling,-1.2 ,-2.1, -0.4,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jackson County,17077.0,Yes,130.4,113.0,149.9,44.0,falling,-0.9 ,-1.7, -0.1,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jasper County,17079.0,No,176.8,146.3,212.5,25.0,stable,-1.0,-2.1,0.1,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jasper County,17079.0,No,198.9,152.3,256.5,13.0,stable,-1.1 ,-2.3, 0.2,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jasper County,17079.0,No,161.7,121.8,212.3,12.0,stable,-0.9 ,-2.3, 0.6,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jefferson County,17081.0,No,169.9,154.1,187.0,88.0,falling,-0.9,-1.4,-0.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jefferson County,17081.0,No,221.0,194.4,250.4,52.0,falling,-0.9 ,-1.7, -0.1,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jefferson County,17081.0,Yes,132.0,112.8,153.8,37.0,falling,-1.2 ,-2.0, -0.4,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jersey County,17083.0,No,168.4,148.2,191.0,51.0,falling,-1.2,-1.9,-0.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jersey County,17083.0,No,206.6,173.1,245.1,28.0,falling,-1.6 ,-2.6, -0.5,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jersey County,17083.0,Yes,140.7,115.9,169.9,24.0,stable,-1.0 ,-2.1, 0.1,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jo Daviess County,17085.0,No,163.2,145.1,183.4,64.0,falling,-1.2,-1.8,-0.6,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jo Daviess County,17085.0,No,217.1,187.1,251.4,40.0,falling,-1.0 ,-1.8, -0.3,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Jo Daviess County,17085.0,Yes,119.6,97.9,145.9,24.0,falling,-1.5 ,-2.7, -0.3,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Johnson County,17087.0,No,167.3,141.1,197.5,30.0,falling,-0.9,-1.8,-0.1,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Johnson County,17087.0,No,212.6,170.2,263.1,18.0,stable,-1.0 ,-2.3, 0.2,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Johnson County,17087.0,Yes,138.2,103.0,183.1,12.0,stable,-0.7 ,-2.0, 0.6,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kane County,17089.0,Yes,147.0,142.1,151.9,733.0,falling,-1.7,-1.9,-1.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kane County,17089.0,No,176.3,168.1,184.7,382.0,falling,-1.8 ,-2.1, -1.5,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kane County,17089.0,Yes,126.4,120.4,132.6,351.0,falling,-1.7 ,-2.0, -1.3,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kankakee County,17091.0,No,195.1,184.5,206.3,260.0,falling,-1.1,-1.5,-0.7,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kankakee County,17091.0,No,221.9,205.0,239.9,133.0,falling,-1.7 ,-2.0, -1.3,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kankakee County,17091.0,No,173.5,160.0,187.9,127.0,falling,-0.8 ,-1.4, -0.1,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kendall County,17093.0,Yes,161.2,149.1,173.9,144.0,falling,-1.2,-1.7,-0.6,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kendall County,17093.0,No,191.3,170.8,213.5,73.0,falling,-1.4 ,-2.1, -0.7,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Kendall County,17093.0,Yes,141.4,126.6,157.4,71.0,falling,-1.1 ,-2.0, -0.2,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Knox County,17095.0,No,174.0,160.7,188.1,135.0,falling,-0.8,-1.4,-0.3,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Knox County,17095.0,No,218.6,196.7,242.4,75.0,falling,-1.4 ,-2.2, -0.7,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Knox County,17095.0,Yes,140.2,124.0,158.4,60.0,stable,-0.4 ,-1.2, 0.5,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Lake County,17097.0,Yes,153.8,149.7,158.1,1100.0,falling,-1.6,-1.8,-1.3,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Lake County,17097.0,No,178.3,171.5,185.3,557.0,falling,-1.9 ,-2.2, -1.7,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Lake County,17097.0,Yes,136.4,131.2,141.8,543.0,falling,-2.1 ,-2.6, -1.5,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
La Salle County,17099.0,No,189.2,179.4,199.4,293.0,falling,-0.7,-0.9,-0.4,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
La Salle County,17099.0,No,228.0,212.0,245.0,155.0,falling,-0.8 ,-1.3, -0.4,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
La Salle County,17099.0,No,162.5,150.1,175.7,138.0,falling,-0.7 ,-1.1, -0.3,1,county,1,deathrates_032.csv,0,2,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Lawrence County,17101.0,No,181.6,156.8,209.4,40.0,falling,-0.9,-1.8,-0.1,1,county,1,deathrates_030.csv,0,0,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
Lawrence County,17101.0,No,234.8,193.0,283.2,22.0,falling,-1.5 ,-2.7, -0.3,1,county,1,deathrates_031.csv,0,1,https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1,17,death,illinois,All Cancer Sites
