locale,fips,value (percent),households (with >1 person per room),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type
Montgomery County,51121.0,1.8,635.0,1730 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Accomack County,51001.0,1.8,243.0,1714 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Loudoun County,51107.0,1.8,2186.0,1707 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Louisa County,51109.0,1.8,246.0,1675 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Richmond City,51760.0,1.8,1637.0,1671 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Greensville County,51081.0,1.8,67.0,1665 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Norton City,51720.0,1.8,33.0,1655 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Page County,51139.0,1.9,176.0,1639 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Franklin County,51067.0,1.9,435.0,1616 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Madison County,51113.0,1.9,97.0,1599 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Patrick County,51141.0,1.9,148.0,1577 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Richmond County,51159.0,1.9,63.0,1559 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Fredericksburg City,51630.0,2.0,209.0,1492 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Shenandoah County,51171.0,2.0,353.0,1456 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Henry County,51089.0,2.1,465.0,1405 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Essex County,51057.0,2.1,94.0,1396 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Cumberland County,51049.0,2.1,85.0,1360 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Amherst County,51009.0,2.1,260.0,1352 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Nelson County,51125.0,2.3,149.0,1216 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Bland County,51021.0,2.3,59.0,1197 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Frederick County,51069.0,2.3,709.0,1176 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Danville City,51590.0,2.3,432.0,1170 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Norfolk City,51710.0,2.4,2071.0,1128 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Surry County,51181.0,2.4,67.0,1098 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Newport News City,51700.0,2.5,1706.0,1034 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
New Kent County,51127.0,2.6,198.0,944 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Lunenburg County,51111.0,2.7,122.0,866 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Petersburg City,51730.0,2.7,362.0,858 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Bath County,51017.0,2.8,52.0,820 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Fairfax City,51600.0,2.9,244.0,792 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Arlington County,51013.0,2.9,2970.0,783 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Culpeper County,51047.0,3.0,505.0,740 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Hopewell City,51670.0,3.1,284.0,677 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Hampton City,51650.0,3.1,1672.0,673 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Williamsburg City,51830.0,3.1,146.0,661 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Covington City,51580.0,3.3,79.0,600 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Orange County,51137.0,3.3,445.0,592 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Fairfax County,51059.0,3.4,13280.0,559 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Prince William County,51153.0,3.4,4710.0,558 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Amelia County,51007.0,3.4,161.0,546 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Falls Church City,51610.0,3.6,191.0,489 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Harrisonburg City,51660.0,3.7,617.0,473 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Emporia City,51595.0,3.7,78.0,468 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Nottoway County,51135.0,3.7,210.0,450 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Winchester City,51840.0,3.7,394.0,442 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Manassas Park City,51685.0,3.8,180.0,435 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
King and Queen County,51097.0,3.9,110.0,402 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Alexandria City,51510.0,4.3,2976.0,312 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
Manassas City,51683.0,4.7,586.0,254 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=51&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,51,crowd,manyareacensus
