industry_code,industry_detail,industry_region,ACID,ENRG,ETOX,EUTR,FOOD,GCC,HAPS,HAZW,HC,HNC,HRSP,HTOX,JOBS,LAND,METL,MINE,MSW,NREN,OZON,PEST,REN,SMOG,VADD,WATR,Related 2012 NAICS Codes,relavant_naics_codes
324122,asphalt shingles,us-ga,0.00038887167042211295,0.0,0.00013910075518965153,0.00019343763521970325,2.68602615888e-05,0.640080435022855,2.9371460645687465e-05,1.5710318674052235e-05,5.525655267031418e-11,6.496067461325983e-11,8.868608268781707e-05,1.2033280266741563e-10,8.03128625643,0.0001675215412462,4.9479063167103486e-08,0.0,0.001115153836625608,0.0,4.121983146413946e-10,2.026110551047253e-11,0.0,0.012041706334773519,0.469973856609,0.03652546179025,324122,[324122]
324122,asphalt shingles,rous,0.00045594562402987565,0.0,0.00016399563247243505,0.00024393191641517722,2.82365561315e-05,0.6437629877404576,3.516295195799744e-05,1.9441158682424438e-05,6.654856958291612e-11,7.15651534456722e-11,0.00010768365441839768,1.3825251021928077e-10,8.03128625643,0.0001675215415432,6.341398465435607e-08,0.0,0.0011722932704512099,0.0,5.325631976450859e-10,2.6177494558328167e-11,0.0,0.013840175085309414,0.469973856609,0.040325477471700004,324122,[324122]
324190,other petroleum and coal products,us-ga,0.002289382688621373,0.000171959011659516,0.002163753296347765,8.129580348143607e-05,1.79020013928e-05,0.246157517867211,6.932138724855523e-05,0.00235398110955873,2.6976691555938977e-11,2.102229728621971e-10,0.00024948645239646696,2.372580402727472e-10,35.6440835435,0.00010744820789141,8.496380860020856e-07,0.0005752493165307796,0.0007388285560241302,0.0,1.6512698331439767e-08,8.912891238911977e-09,0.000171959011659516,0.014882647101472699,0.515015969816,0.039413920920200005,32419,[32419]
324190,other petroleum and coal products,rous,0.0028122925797591527,3.942516784931399e-05,0.002718424827834903,7.787490973401316e-05,1.49309812617e-05,0.24661011237410516,6.13652519865955e-05,0.0030322064712880892,2.026098346877855e-11,8.888092453226026e-11,0.00031001874332876146,1.0918408230650519e-10,35.6464138725,0.00010745626082452999,1.0955625055606513e-06,0.0005752493165307796,0.0006157235428594812,0.0,2.1111608123859244e-08,1.1471989451647568e-08,3.942516784931399e-05,0.013836013778471126,0.5150367022,0.01786344969253,32419,[32419]
325110,petrochemicals,us-ga,0.00040160689371825933,0.0,0.0012039557301115398,0.0001145550398180712,5.40415923622e-06,0.19311784354588102,5.9104584715339564e-05,0.008603264369935294,3.2642935563318525e-11,1.9573282517975883e-10,7.95151369131941e-05,2.2843816055056396e-10,40.6148052167,7.596323416e-05,8.49223154174877e-08,0.0,0.00022436374590318955,0.0,9.05856025751386e-08,2.1089734186050464e-07,0.0,0.012439535208636318,0.221778145971,0.01716134404353,32511,[32511]
325110,petrochemicals,rous,0.0004392771116825605,0.0,0.0015130016660614032,0.00013215791394658322,6.74060481924e-06,0.22725088076125544,6.091088307205883e-05,0.011092247855935222,3.403380365558785e-11,1.105741697107319e-10,9.588404502822749e-05,1.446694471394202e-10,44.7640758558,9.03054527983e-05,1.0829008080224376e-07,0.0,0.00027984877587658414,0.0,1.1652036289283655e-07,2.721226326650031e-07,0.0,0.013023657406939644,0.258693222456,0.00447830265972,32511,[32511]
325120,compressed gases,us-ga,0.0005816559973020951,1.12589268755939,0.00019924676097725447,0.0004985986627368433,6.03834541957e-05,1.3346875860435954,3.1993475035839844e-05,0.003365175893352611,5.7479177803094375e-11,1.4946200454054843e-10,8.733271196591329e-05,2.0703023005133434e-10,17.3128107996,0.006647446015138001,7.404579503675526e-07,0.0,0.0024568684047723364,1.116562121585,9.321719382809987e-06,1.3775718922261134e-08,0.00933056597439,0.01253927671826222,0.577554408878,0.01362022396335,32512,[32512]
325120,compressed gases,rous,0.0006549043780127074,1.4546614786973,0.0002283194395952863,0.0005554965580463433,6.6633315253e-05,1.3178553201139318,3.844159925587018e-05,0.004280851212599338,6.529702778531668e-11,1.7294398485216832e-10,0.00010482088739142659,2.383368846535145e-10,17.8739762027,0.008387164910244,9.496928164605513e-07,0.0,0.0027017242017828074,1.4426063201130002,1.204321135967344e-05,1.6841658252220153e-08,0.0120551585843,0.012976119638772486,0.579890831888,0.01160406725532,32512,[32512]
325130,synthetic dyes and pigments,us-ga,0.001096427524369495,0.00105913704814125,0.0007764386942268638,0.00016465743902054747,4.98053032853e-05,0.7583459085729513,0.0004119167291202995,0.1385802883543579,3.962172270584453e-11,1.8485543726607207e-10,0.00019917454068302124,2.245435523207606e-10,20.4092353586,0.0003188036913177,4.43211901702295e-06,0.0,0.002067760020103733,0.0,2.59265838959924e-07,2.366184375014275e-06,0.00105913704814125,0.01757449846744508,0.382248004305,0.006902013304640001,32513,[32513]
325130,synthetic dyes and pigments,rous,0.0013355933391000553,0.00023486650936944,0.0009815389612382775,0.00019460063077626096,4.58533014357e-05,0.7515839202398096,0.0005277238150168649,0.17900737639723593,4.351355425427586e-11,2.2036689387056592e-10,0.00025073153473011996,2.639496851562128e-10,20.4092353586,0.0003188036906114,5.716563921972645e-06,0.0,0.001903685295429937,0.0,3.3445309122680765e-07,3.057121794925944e-06,0.00023486650936944,0.019907352621852104,0.382248004305,0.00672424668265,32513,[32513]
325180,other basic inorganic chemicals,us-ga,0.003108793124618613,0.001849062808378,0.003021019394256272,0.0016345310297946562,6.22721620471e-05,0.5597302333826835,6.378264227480855e-05,0.10150444990482457,4.3917174235275536e-11,4.568619191331162e-10,0.0004293010322020628,5.008218485878707e-10,43.7330005048,0.004403609895863,1.3161651400815824e-06,0.2648399803969104,0.001344244127906776,0.0,1.289449283319318e-06,4.080700725027852e-08,0.001849062808378,0.024041761917548338,0.471957207934,0.0075672849517599994,32518,[32518]
325180,other basic inorganic chemicals,rous,0.0034485371092563004,0.0004404387403967,0.0030993497750369625,0.0020231422105184294,6.23898737162e-05,0.6938127193855708,7.526037157609385e-05,0.12560566535491427,5.341938568069375e-11,5.736308135928664e-10,0.0004539403513362076,6.270982280023783e-10,43.7532285424,0.0044042569183403,1.6292625798529153e-06,0.2648399803969104,0.0013158655076405395,0.0,1.6647128840158913e-06,5.261106617244582e-08,0.0004404387403967,0.02795214845839303,0.472137171985,0.00767327860051,32518,[32518]
325190,other basic organic chemicals,us-ga,0.0006458044102812765,0.12531306632686004,0.0016400901128393029,0.00024457802885238247,2.48039627795e-05,0.3854329347599475,5.386283174238708e-05,0.0474481019616405,2.7397640599544755e-11,4.562564035274492e-10,0.00010373976977587563,4.836926582022626e-10,49.0009584299,0.0006324377155407001,1.5152599359147035e-07,0.0,0.0005167986935356785,0.05963087725932001,8.101854815621421e-07,5.9472730208947774e-08,0.06568218906754003,0.013302384615575482,0.180603366078,0.007728895189100001,32519,[32519]
325190,other basic organic chemicals,rous,0.0006935375291053167,0.14575799539293868,0.00208996635894642,0.00019116357792874888,2.74996547509e-05,0.41842147581987643,6.288697021587985e-05,0.06059187577573789,3.094646781452556e-11,5.641231274615053e-10,0.00011601429668537634,5.951101260330317e-10,49.4993589591,0.0007308634143342,1.8678196888805515e-07,0.0,0.0004884742596537582,0.0770435238176,1.0282347485619522e-06,7.570177632660867e-08,0.06871447157533866,0.012173632090135453,0.185580484483,0.00569760011122,32519,[32519]
325211,plastics,us-ga,0.00026280811372214293,0.0007005097112432801,0.0013359795898332902,0.00010596571592853887,1.72839875834e-05,0.24035802860688676,6.279487529595371e-05,0.005683462622335941,3.225570494327517e-11,2.5869386663584894e-10,4.511154172695739e-05,2.909911809781531e-10,63.4653543029,0.0005412263497368999,4.24076779147123e-08,0.0,0.0007175153829374845,0.0,3.5912342610157136e-07,1.3941196978495787e-07,0.0007005097112432801,0.006547041905566955,0.231733934252,0.00413670703226,325211,[325211]
325211,plastics,rous,0.00029883677448610933,0.00060188414250046,0.0017096708675109725,0.00010429323606576592,1.75608921222e-05,0.2890435126679787,7.319375569871418e-05,0.006789784945891708,3.535101250849749e-11,3.1208101959078415e-10,5.139847202457793e-05,3.4747421528419956e-10,63.7260844907,0.0005422948445618999,5.2858996100743395e-08,0.0,0.0007290029387735247,0.0,4.6241642232191124e-07,1.4842021245398362e-07,0.00060188414250046,0.007054325028683035,0.234053588876,0.0035843556612330002,325211,[325211]
3252a0,synthetic rubber and artificial and synthetic fibers,us-ga,0.0005001570548940544,2.2776156628972003e-05,0.0007362752955418019,0.0001061439290531421,5.77768500569e-05,0.28930125020555486,0.00014343707477163366,0.005886546166028713,3.841117119655983e-11,9.492891374844054e-10,8.248967157115818e-05,9.877328723376282e-10,31.4293936337,0.0011349162738408,1.715057260411885e-07,0.0,0.0023965043533044216,0.0,7.637860403369928e-06,1.45518535734224e-07,2.2776156628972003e-05,0.010211630947032065,0.230908304518,0.00460986637867,"325212, 32522","[325212, 32522]"
3252a0,synthetic rubber and artificial and synthetic fibers,rous,0.0006136953214547519,5.050674427521e-06,0.0009453702117859787,0.00011988215267967213,5.68940249771e-05,0.3084604755375606,0.00018389958150599986,0.007392056392830216,4.7344599558224336e-11,1.2177474565096429e-09,7.805989549465245e-05,1.2651293771393525e-09,31.6420068758,0.0011356511841002,2.0210379061926566e-07,0.0,0.0023603580796530133,0.0,9.86615323072247e-06,1.8602757866979451e-07,5.050674427521e-06,0.011972065469920589,0.232799874091,0.00487139119691,"325212, 32522","[325212, 32522]"
325310,fertilizers,us-ga,0.004629572220842523,1.421122172885,0.0018010474421856033,0.0008460158844386522,2.44884585006e-05,1.882253281976912,6.929647326673241e-05,0.0026217886579017794,4.0403765257771845e-11,1.20219005551032e-10,0.00036483987871996294,1.6070228919685787e-10,24.0227877326,0.0078107065232473,4.040631881610539e-07,0.0,0.0009474758327138787,1.421122172885,3.5245027747671973e-08,6.994913699632927e-08,0.0,0.02781568161649896,0.335189153361,0.002722175445473,32531,[32531]
325310,fertilizers,rous,0.0033596740268010466,1.836100104621,0.002267626606058359,0.0007194013576722828,2.49215651803e-05,1.4807257489954946,7.393768016349472e-05,0.003280667719039366,3.521885020256608e-11,1.4745249138045734e-10,0.0002826218922254579,1.8273742474971995e-10,24.7261880475,0.0100248767072305,2.0686301402012727e-07,0.0,0.0009481942739403236,1.836100104621,4.464076512984553e-08,9.0079213558318e-08,0.0,0.023035806070743774,0.33805820221,0.002463609487717,32531,[32531]
325320,pesticides,us-ga,0.0005090524240491434,0.00206234650293245,0.10102037525483319,0.00024296606995183982,2.09536384965e-05,0.1176131481512925,5.0585454638191444e-05,0.011827596990762423,3.5959022217365935e-11,1.6930947704373817e-10,5.578555440272859e-05,2.053228374983968e-10,18.2453650686,0.00017046923280990002,2.2201888610896484e-07,0.0,0.0008699293669720196,0.0,4.5346546077492333e-07,3.1334061406510306e-06,0.00206234650293245,0.006332789985399011,0.592749468541,0.00490102054181,32532,[32532]
325320,pesticides,rous,0.0006227587634714116,0.00046145458671856,0.13015648253937884,0.0002447660934753206,2.32685038863e-05,0.11903162166373893,6.206366139994578e-05,0.015073529788875472,4.488585241351368e-11,1.2917752468777543e-10,6.999889601857326e-05,1.7413062965395474e-10,18.2453650686,0.00017046923295739998,2.863868605044528e-07,0.0,0.0009660353193359221,0.0,4.233337766167043e-07,3.935348805472551e-06,0.00046145458671856,0.007807994224608736,0.592749468541,0.00528714226946,32532,[32532]
325411,medicinal and botanical ingredients,us-ga,0.0001467349256302105,0.000103428663077,0.000513758642798424,4.953903649706165e-05,4.16330113358e-05,0.07020541328379211,1.2872169557366816e-05,0.005469768719452335,3.642617585933311e-12,2.4009876518840065e-11,1.3523906964547704e-05,2.7657272405477474e-11,30.1321849479,0.000609099298091,1.3046584715419007e-08,0.0,0.0016929471459424953,0.0,2.9379169246032613e-08,9.878074769325262e-08,0.000103428663077,0.0021605234266523655,0.616622389911,0.01420097154553,325411,[325411]
325411,medicinal and botanical ingredients,rous,0.00018084454073555732,0.000133630579214,0.0006600428744150442,5.9235713831523735e-05,4.19250307617e-05,0.07205822828394813,1.1799949389450803e-05,0.006457553705721467,3.677754886384259e-12,2.638159822295354e-11,1.6554658013945243e-05,3.00642382763612e-11,30.1411236687,0.000609361176582,1.6256996886361504e-08,0.0,0.0016967306792782062,0.0,3.7394481408600536e-08,1.2815600231058727e-08,0.000133630579214,0.0024673565506540427,0.616681386103,0.011886221380959999,325411,[325411]
325412,"pharmaceutical products (pills, powders, solutions, etc.)",us-ga,2.746991275992247e-05,0.00219706751575,1.8069795288573467e-05,9.144417498323953e-06,4.55692470578e-05,0.013464075283666967,2.2994855762902773e-06,0.0007388493483363609,6.779393036925633e-13,2.8263061958884617e-12,3.258061063436978e-06,3.5054259580979007e-12,210.956287354,0.00071706588193,5.634053758156008e-09,0.0,0.0018405082148070932,0.0,1.1750273112070493e-08,4.630983875349781e-09,0.00219706751575,0.0009182165127388422,0.700876421854,0.02137508568576,325412,[325412]
325412,"pharmaceutical products (pills, powders, solutions, etc.)",rous,3.2267142343556695e-05,0.00283862708815,1.1748263245522188e-05,9.351107076260179e-06,3.92259600676e-05,0.01370912184272837,1.8955795987999288e-06,0.0009347268700983593,5.344724005194561e-13,1.4479469321590858e-12,3.941166503346323e-06,1.983158991519228e-12,210.965933884,0.000717348501922,6.783542602845714e-09,0.0,0.0015670058177883939,0.0,1.5180350882446253e-08,5.540820846104003e-09,0.00283862708815,0.0007205364571866855,0.700940089643,0.01021382710265,325412,[325412]
325413,"blood sugar, pregnancy, and other diagnostic test kits",us-ga,7.5922725987461454e-06,0.000141022988589,4.725335263402668e-06,1.0188185172170971e-06,4.03194973859e-05,0.015716584204662844,1.356313092925489e-06,0.00015030832515530295,1.494245662068849e-12,1.7508574515642008e-12,8.643175243296664e-07,3.2480672679340398e-12,32.8352501443,0.000555668121153,6.115257845973794e-10,0.0,0.0016267436330542544,0.0,1.0536801817080258e-09,7.107419304142704e-10,0.000141022988589,0.0002774301270838765,0.651961646978,0.0105467978716,325413,[325413]
325413,"blood sugar, pregnancy, and other diagnostic test kits",rous,8.12131348412332e-06,0.00018220271912,5.0138628998474215e-06,1.0474162646155984e-06,4.26773474238e-05,0.015870244288550994,1.650381944160361e-06,0.00019193737145955129,1.75680649256212e-12,1.8965174670353604e-12,9.765158006361948e-07,3.656777884386221e-12,32.8352501443,0.000555668121501,7.544245640408737e-10,0.0,0.0017174291766695903,0.0,1.3590443372959052e-09,9.182837040269072e-10,0.00018220271912,0.00027434558269755525,0.651961646978,0.00962997182685,325413,[325413]
325414,vaccines and other biological medical products,us-ga,2.5345649471726537e-05,0.000144678416359,5.778790453598752e-06,0.00025412242240136586,2.68804735355e-05,0.03391641073726648,1.2937059534309834e-06,0.0001783629321140122,1.923800669642922e-12,2.4868977999019797e-12,2.8033125677865047e-06,4.4146641173236985e-12,35.2009647623,0.0003711703131767,2.8428575578917e-09,0.0,0.0011159929732747953,0.0,1.294636310095447e-08,7.260723598924501e-10,0.000144678416359,0.0005609106257458296,0.768293780227,0.00877356149556,325414,[325414]
325414,vaccines and other biological medical products,rous,2.8680785187634654e-05,0.000186925558183,5.83931587330269e-06,0.0002543232365132848,2.9422109343e-05,0.03406232930267963,1.5110020148583613e-06,0.00019596544223579246,2.0902513806820804e-12,2.410919422501451e-12,3.2972675111302023e-06,4.5054411713705255e-12,35.2009647623,0.00037117031353320004,3.59002176095093e-09,0.0,0.0012215137223062786,0.0,1.672679456956019e-08,9.380907295628898e-10,0.000186925558183,0.0005618494087226856,0.768293780227,0.006944177355689999,325414,[325414]
325510,paints and coatings,us-ga,4.162511087118649e-05,0.0012198846237600999,0.00021861063037278524,1.1156609570076744e-05,4.01429146571e-05,0.09862832134854199,0.004610632842732508,0.002628741291807132,3.5074725423015954e-11,4.2960351559119843e-10,9.917413951835617e-06,4.647458642670127e-10,40.8544401493,0.0002063456621612,1.8773311009841735e-07,0.0,0.0016646163368642544,0.0,4.7130912841732267e-07,1.4776745968420387e-08,0.0012198846237600999,0.052985551684806315,0.379996950628,0.00472712290037,32551,[32551]
325510,paints and coatings,rous,4.792200632430828e-05,0.0002705127196882,0.00018488308893183816,1.2767441468070333e-05,4.31019549271e-05,0.09944146856762966,0.00494801776983046,0.0030040847923739683,3.8835236035613616e-11,4.6216861838532015e-10,1.1823859866904942e-05,5.010777064084773e-10,40.8565746804,0.00020714302706080002,2.3970917308758414e-07,0.0,0.001787186600790558,0.0,6.089098683695184e-07,1.582479060009149e-08,0.0002705127196882,0.05709689582882674,0.380034476622,0.005178735662950001,32551,[32551]
325520,adhesives,us-ga,0.00012141059719144726,0.0013693077723804699,0.00011828378356028009,2.74985422418277e-05,5.01560678991e-05,0.3039887181852151,4.765178855121394e-05,0.0012604688011908123,2.177027747467349e-11,3.813845543098529e-11,1.4875001211412302e-05,5.99521979686862e-11,23.3546211157,0.00024947219082239997,5.747696904124632e-08,0.0,0.002080029769870959,0.0,1.124456156090685e-08,1.1198602201269192e-08,0.0013693077723804699,0.004631465452437818,0.349615844251,0.00574018670935,32552,[32552]
325520,adhesives,rous,0.00013875130277221184,0.0003189232675446,0.0001398034918889383,2.974213525832763e-05,5.19000586702e-05,0.30632439820057744,5.0773799888266764e-05,0.0015457290225889598,2.395637424817096e-11,4.330948678119228e-11,1.7368656301918428e-05,6.731415009216765e-11,23.3567620795,0.00024970282134,7.272016394122447e-08,0.0,0.0021517635763462386,0.0,1.4495860036908656e-08,1.3554522917629634e-08,0.0003189232675446,0.005250047577837143,0.349746092941,0.00632759409465,32552,[32552]
325610,soap and cleaning compounds,us-ga,0.0002025043282789453,0.0012444203889450099,0.00018295902874282546,2.700068073830917e-05,3.89087411768e-05,0.182410518283179,1.6525099601684795e-05,0.00212123313051988,5.635156310591314e-12,2.938899891115643e-11,3.7807934113012885e-05,3.503502490044593e-11,53.7633380599,0.0001748705166932,7.728585500713448e-08,0.0,0.001583176836264798,0.0,4.346702757598387e-08,1.9655426720568284e-08,0.0012444203889450099,0.004560361100969101,0.598678674772,0.00408121042247,32561,[32561]
325610,soap and cleaning compounds,rous,0.0002490538807660526,0.0002961295840183,0.00020097513591033777,3.0174211736147596e-05,3.75696088753e-05,0.17926088616166885,1.807006643214044e-05,0.002483188784636817,5.725323905441384e-12,3.476067663794941e-11,4.409520592119394e-05,4.049679041160401e-11,53.7633380599,0.00017487051657240002,9.929166258326078e-08,0.0,0.0015284667626274217,0.0,5.494650999976527e-08,2.5074784754581804e-08,0.0002961295840183,0.0054272439477186735,0.598678674772,0.004062741365011,32561,[32561]
325620,toiletries,us-ga,3.49804394857755e-05,0.00048865605966856,1.819334417888006e-05,3.989216873999637e-06,5.42600522066e-05,0.05420975088826822,1.4036745493693033e-06,0.00010741463929388684,2.503252098498558e-12,4.447911886987506e-12,4.863757590209114e-06,6.956473231569851e-12,67.349422604,0.0001896657709757,8.051165244517835e-09,0.0,0.002116573918139157,0.0,6.773815186803546e-10,2.39020612821416e-09,0.00048865605966856,0.0010686560156015748,0.623447216426,0.00876110538185,32562,[32562]
325620,toiletries,rous,3.0466527461851678e-05,0.00032819258128375,1.780063424457542e-05,3.213833784593069e-06,4.18847501431e-05,0.05509095627036015,1.3322760709884709e-06,0.00012048464350295327,1.6572432349956693e-12,3.312241148621833e-12,4.838818366607714e-06,4.972956401753063e-12,67.349422604,0.0001896657703281,9.468877936094126e-09,0.0,0.0016149418793946627,0.0,8.572547431523364e-10,3.054541650529475e-09,0.00032819258128375,0.0008335333327599804,0.623447216426,0.00478106231935,32562,[32562]
325910,ink and ink cartridges,us-ga,9.800233661898253e-05,0.0022990906709968997,9.26883322151899e-05,1.3511022719785348e-05,4.51214026408e-05,0.19725217117062,1.5400667256752908e-05,0.0006832347072742621,1.0457227142748044e-11,1.8735562201620888e-11,1.0544043435352177e-05,2.9215072477144256e-11,8.70570875758,0.0002600674421968,9.672645227067182e-09,0.0,0.0018733002792291533,0.0,1.1714448938065527e-09,1.2347301064672449e-08,0.0022990906709968997,0.003912624957080952,0.400547001334,0.00601677573286,32591,[32591]
325910,ink and ink cartridges,rous,0.0001063156605169982,0.0005098295839698,0.00011444772158421745,1.4879018855268305e-05,4.93060342173e-05,0.19638701281204465,1.786538941044784e-05,0.0007688417309305141,1.1413128696831203e-11,2.004812747072833e-11,1.1918725136448605e-05,3.148542187957807e-11,8.70570875758,0.0002600674417925,1.2294187215487222e-08,0.0,0.0020470329339696666,0.0,1.4664699428866276e-09,1.5948291835209927e-08,0.0005098295839698,0.00423916296608452,0.400547001334,0.00628085636416,32591,[32591]
3259a0,"chemicals (except basic chemicals, agrichemicals, polymers, paints, pharmaceuticals,soaps, cleaning compounds)",us-ga,0.0007575017110091425,0.24515297229214728,0.0015873790396657712,0.0002358327787282865,4.84356008112e-05,0.125524389813469,6.578656541820059e-05,0.0036453143075292197,2.994427835166054e-11,1.737129476001931e-10,0.00011527844431166168,2.0371935773625868e-10,77.6363783501,0.0006419072066479,4.228050635487639e-07,0.0,0.001979757655833428,0.0,5.454926485482405e-08,1.0651589087016023e-06,0.24515297229214728,0.0075591366280749655,0.367775269428,0.00649111688003,"32592, 32599","[32592, 32599]"
3259a0,"chemicals (except basic chemicals, agrichemicals, polymers, paints, pharmaceuticals,soaps, cleaning compounds)",rous,0.0009232586632646909,0.05437061341512461,0.0020061490580213486,0.0002948160615078416,5.00266965939e-05,0.1514441431626842,7.648450114671921e-05,0.004206150690309205,3.335377625695014e-11,1.1583565503340963e-10,0.0001412747113641557,1.4924514606458898e-10,77.6367358909,0.0006428637420574,5.316733815980927e-07,0.0,0.0020465998217885873,0.0,6.520338592924873e-08,1.3752880619410991e-06,0.05437061341512461,0.00912264033870529,0.367950762278,0.00706039921303,"32592, 32599","[32592, 32599]"
326110,"plastic bags, films, and sheets",us-ga,4.977453636442059e-05,0.00051648721154889,0.00012406194377135226,0.00011181531837949682,5.49605504224e-05,0.048433804443498686,2.3728205526928335e-05,0.000924735928788192,7.767053497613695e-12,3.0738327877441256e-11,1.0922635996955575e-05,3.8513169997888084e-11,97.2845509841,0.0011191038175280999,3.348305575313127e-08,0.0,0.0022817908131962227,0.0,2.1999850018483086e-08,1.175798983107544e-08,0.00051648721154889,0.0017773715790255135,0.311140372644,0.0014058970492100001,32611,[32611]
326110,"plastic bags, films, and sheets",rous,6.007645908291198e-05,0.00011930312122520001,0.00015872458439461265,0.0001123939140461707,5.93270801138e-05,0.05207341317875411,2.9798668720499804e-05,0.0010062363370468492,9.44866182600701e-12,3.73980597382653e-11,1.3481503800600286e-05,4.685569520203003e-11,97.2847245974,0.0011203006042601001,3.5896393796971026e-08,0.0,0.0024630753106469937,0.0,2.8294000458808844e-08,1.275206892001607e-08,0.00011930312122520001,0.002070974551795152,0.311141917241,0.001430761300566,32611,[32611]
326120,"plastic pipe, fittings, and sausage casings",us-ga,6.549018237777469e-05,3.96534965241e-05,0.00013808243823628988,3.49038853866615e-06,8.58499193321e-05,0.019631822799763332,0.00014797500344326646,5.4676417338297645e-05,3.725568304713044e-11,2.4020181949075475e-09,9.772062093333785e-06,2.43927768822697e-09,69.5758963523,0.002044170755663,1.8108648346300312e-08,0.0,0.0035616034744035425,0.0,1.0316185103337798e-08,9.54990933379857e-10,3.96534965241e-05,0.0014593795615041969,0.344978313382,0.001123969519495,32612,[32612]
326120,"plastic pipe, fittings, and sausage casings",rous,8.369321741032729e-05,5.12326037167e-05,0.00017800468392760563,3.907761925281252e-06,8.57753277182e-05,0.019995887202153367,0.00018586661608168504,6.17412285656514e-05,4.5375752918669147e-11,3.10160713452278e-09,1.2517900785391164e-05,3.1469875858737467e-09,69.5758963523,0.002044170753384,2.196653360267647e-08,0.0,0.0035581391336815694,0.0,1.3328585612754847e-08,1.0120857522607978e-09,5.12326037167e-05,0.0018393374295953128,0.344978313382,0.001128911217856,32612,[32612]
326130,laminated plastic plates and shapes,us-ga,5.6779842784690546e-05,1.5587977004e-05,0.0009871469494174417,9.864038291669314e-06,0.000190021402905,0.06489171502097611,0.00020242935608555965,0.00040229486225972573,6.419973785303548e-11,6.301112417222615e-11,2.0997655389180588e-05,1.2729838332489438e-10,22.2883176701,0.002035166018006,5.211816509647757e-08,0.0,0.007889092806840414,0.0,3.056582006707521e-10,1.78373037603e-09,1.5587977004e-05,0.0033509703190857634,0.445276248449,0.0034345669416299997,32613,[32613]
326130,laminated plastic plates and shapes,rous,5.9654883663160225e-05,1.96508825535e-05,0.0012414719586959565,9.740871866183235e-06,0.000140485945455,0.06557595052521047,0.00024334190015695277,0.00048792887628696166,7.961834541420811e-11,7.614627395180573e-11,2.5484557530681932e-05,1.5587173487802035e-10,22.2883176701,0.0025496975762,2.1958628233499295e-08,0.0,0.005832535939672816,0.0,3.853260369431767e-10,2.24864818042e-09,1.96508825535e-05,0.0037403880198467417,0.445276248449,0.0016831304072160002,32613,[32613]
326140,polystyrene foam products,us-ga,5.060613136230727e-05,0.01680158339221062,7.8325772930111e-05,9.87319844113191e-06,8.55190517352e-05,0.08763175601678728,3.715894262147001e-05,0.00017828400348793383,1.100617784645238e-11,1.0181908268696585e-10,1.7365835696189452e-05,1.1282726653911526e-10,37.6720163459,0.001487505764515,1.4495375906920558e-08,0.0,0.0035504828697102307,0.0,1.4159692349222112e-08,6.931218001020434e-09,0.01680158339221062,0.005512603514838155,0.325732492899,0.001194493693414,32614,[32614]
326140,polystyrene foam products,rous,5.452625799204282e-05,0.0211808076101998,9.735863605086793e-05,9.227799807576712e-06,9.41644489122e-05,0.08972839255069036,4.4873995675602014e-05,0.00019652919025522,1.2573332231495767e-11,1.2161008540368228e-10,1.6041239901113705e-05,1.341848630354301e-10,37.6720163459,0.001487505762865,1.7556253752475824e-08,0.0,0.00390941265151498,0.0,1.785032472635633e-08,7.17767728451639e-09,0.0211808076101998,0.005491398222392114,0.325732492899,0.0012638816934100001,32614,[32614]
326150,urethane and other foam products,us-ga,8.118143898884817e-05,0.00581451520866145,3.6728005115263395e-05,1.0300350062385219e-05,9.06411915903e-05,0.18924465909035693,1.9056396669177748e-05,8.591533578438616e-05,1.1802215526637377e-11,1.2058917416003517e-09,1.5662571200583818e-05,1.2177128787272246e-09,32.8923591801,0.0016844598955549999,2.6876793898139277e-09,0.0,0.003763138055231813,0.0,8.48364681408497e-08,3.932283906414055e-09,0.00581451520866145,0.0043740504452200535,0.303865134038,0.001022734212705,32615,[32615]
326150,urethane and other foam products,rous,7.744263295899187e-05,0.0073300310516113,3.4189724679804575e-05,9.786598336913775e-06,9.40961154653e-05,0.20461219319222054,2.0539401655791974e-05,0.00010346323896001921,1.2101263861859844e-11,1.0414891017332974e-09,1.730906560118289e-05,1.0536098843974805e-09,32.8923591801,0.001684459893448,2.8190121500990876e-09,0.0,0.003906575661067673,0.0,1.0694854574565224e-07,4.950268606729316e-09,0.0073300310516113,0.00441910576378641,0.303865134038,0.001017143899686,32615,[32615]
326160,plastic bottles,us-ga,3.3020211815953184e-06,4.72062173354e-05,3.699373510545555e-05,8.14109904572065e-07,7.56154982975e-05,0.014007990726844511,1.0419733648049809e-05,3.638335818320733e-05,5.6815140248072354e-12,3.476750875785215e-11,1.9024328628296361e-06,4.045932718202394e-11,38.5375896567,0.0012705860864802,1.0980338549430965e-09,0.0,0.0031393183851175814,0.0,1.8471356035144755e-09,1.1810955060019402e-09,4.72062173354e-05,0.0002547457282082498,0.325135705583,0.000556325520302,32616,[32616]
326160,plastic bottles,rous,3.7703519114145926e-06,5.95102130582e-05,4.645843228930981e-05,8.481580792175598e-07,7.00761424298e-05,0.014594275434926387,1.2552039663182784e-05,3.753600706219146e-05,6.838197593130553e-12,4.359736134889156e-11,2.3486084041723333e-06,5.044843287459866e-11,38.5375896567,0.0012705860877981,1.374063311301693e-09,0.0,0.0029093416990047588,0.0,2.3285795710239497e-09,1.2871285453562319e-09,5.95102130582e-05,0.0003040435720843658,0.325135705583,0.000591788586738,32616,[32616]
