locale,fips,value (percent),people (ai/an),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type,people (api),people (black),people (foreign born),people (hispanic),people (non-hispanic [origin recode]),people (white)
Donley County,48129.0,0.5,,1976 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,16.0,,,,,
Stephens County,48429.0,0.5,,1969 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,44.0,,,,,
Cass County,48067.0,0.5,,1962 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,142.0,,,,,
Pecos County,48371.0,0.5,,1950 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,75.0,,,,,
Hardeman County,48197.0,0.5,,1945 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,19.0,,,,,
Hall County,48191.0,0.5,,1920 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,15.0,,,,,
Maverick County,48323.0,0.5,,1890 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,285.0,,,,,
Gaines County,48165.0,0.5,,1886 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,99.0,,,,,
Bee County,48025.0,0.5,,1875 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,164.0,,,,,
Hill County,48217.0,0.5,,1874 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,176.0,,,,,
Hardin County,48199.0,0.5,,1845 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,289.0,,,,,
Webb County,48479.0,0.5,,1807 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,1432.0,,,,,
Milam County,48331.0,0.5,,1760 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,134.0,,,,,
Parker County,48367.0,0.6,,1747 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,702.0,,,,,
Garza County,48169.0,0.6,,1736 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,38.0,,,,,
Somervell County,48425.0,0.6,,1731 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,49.0,,,,,
Van Zandt County,48467.0,0.6,,1722 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,306.0,,,,,
Lamb County,48279.0,0.6,,1713 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,77.0,,,,,
Blanco County,48031.0,0.6,,1709 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,64.0,,,,,
Anderson County,48001.0,0.6,,1700 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,336.0,,,,,
Liberty County,48291.0,0.6,,1686 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,471.0,,,,,
Fisher County,48151.0,0.6,,1679 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,23.0,,,,,
Comanche County,48093.0,0.6,,1667 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,81.0,,,,,
Deaf Smith County,48117.0,0.6,,1641 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,116.0,,,,,
Cherokee County,48073.0,0.6,,1635 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,317.0,,,,,
Shelby County,48419.0,0.6,,1607 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,161.0,,,,,
Frio County,48163.0,0.6,,1605 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,120.0,,,,,
Jasper County,48241.0,0.6,,1581 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,226.0,,,,,
Live Oak County,48297.0,0.6,,1566 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,78.0,,,,,
Brown County,48049.0,0.7,,1541 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,250.0,,,,,
Medina County,48325.0,0.7,,1537 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,322.0,,,,,
Limestone County,48293.0,0.7,,1530 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,156.0,,,,,
Val Verde County,48465.0,0.7,,1513 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,331.0,,,,,
Panola County,48365.0,0.7,,1511 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,160.0,,,,,
Cameron County,48061.0,0.7,,1491 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,2897.0,,,,,
Wise County,48497.0,0.7,,1491 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,436.0,,,,,
Jim Wells County,48249.0,0.7,,1489 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,285.0,,,,,
Zapata County,48505.0,0.7,,1448 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,102.0,,,,,
Palo Pinto County,48363.0,0.7,,1435 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,201.0,,,,,
Burnet County,48053.0,0.7,,1408 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,328.0,,,,,
Fayette County,48149.0,0.7,,1405 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,182.0,,,,,
Henderson County,48213.0,0.7,,1405 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,581.0,,,,,
Ellis County,48139.0,0.7,,1390 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,1205.0,,,,,
Delta County,48119.0,0.7,,1389 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,38.0,,,,,
Haskell County,48207.0,0.7,,1376 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,43.0,,,,,
Fannin County,48147.0,0.7,,1372 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,251.0,,,,,
Harrison County,48203.0,0.7,,1371 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,495.0,,,,,
Polk County,48373.0,0.7,,1369 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,350.0,,,,,
Carson County,48065.0,0.7,,1367 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,45.0,,,,,
Hopkins County,48223.0,0.8,,1323 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,281.0,,,,,
Gray County,48179.0,0.8,,1297 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,183.0,,,,,
Kendall County,48259.0,0.8,,1294 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,322.0,,,,,
Lipscomb County,48295.0,0.8,,1291 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,28.0,,,,,
Erath County,48143.0,0.8,,1290 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,329.0,,,,,
Coleman County,48083.0,0.8,,1262 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,70.0,,,,,
Hood County,48221.0,0.9,,1225 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,477.0,,,,,
Howard County,48227.0,0.9,,1220 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,315.0,,,,,
Dallam County,48111.0,0.9,,1212 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,63.0,,,,,
Dawson County,48115.0,0.9,,1208 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,115.0,,,,,
Titus County,48449.0,0.9,,1204 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,287.0,,,,,
Bastrop County,48021.0,0.9,,1193 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,711.0,,,,,
Waller County,48473.0,0.9,,1191 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,429.0,,,,,
Wilbarger County,48487.0,0.9,,1160 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,119.0,,,,,
Hutchinson County,48233.0,0.9,,1154 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,200.0,,,,,
Leon County,48289.0,0.9,,1149 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,157.0,,,,,
Lee County,48287.0,1.0,,1119 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,161.0,,,,,
Concho County,48095.0,1.0,,1093 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,38.0,,,,,
Briscoe County,48045.0,1.0,,1069 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,16.0,,,,,
Hidalgo County,48215.0,1.0,,1065 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,8482.0,,,,,
Cooke County,48097.0,1.0,,1055 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,397.0,,,,,
Bowie County,48037.0,1.0,,1045 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,961.0,,,,,
Sutton County,48435.0,1.0,,1044 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,40.0,,,,,
Kerr County,48265.0,1.0,,1027 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,530.0,,,,,
San Patricio County,48409.0,1.1,,1018 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,704.0,,,,,
Runnels County,48399.0,1.1,,1008 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,109.0,,,,,
Caldwell County,48055.0,1.1,,1003 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,435.0,,,,,
Angelina County,48005.0,1.1,,1000 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,942.0,,,,,
Comal County,48091.0,1.1,,982 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,1410.0,,,,,
Ector County,48135.0,1.1,,980 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,1707.0,,,,,
Bailey County,48017.0,1.1,,966 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,79.0,,,,,
Uvalde County,48463.0,1.1,,960 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,303.0,,,,,
Reeves County,48389.0,1.1,,952 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,168.0,,,,,
Kaufman County,48257.0,1.1,,939 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,1320.0,,,,,
Johnson County,48251.0,1.2,,936 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,1846.0,,,,,
Victoria County,48469.0,1.2,,933 of 3141,1,county,24,demographics_020.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=48&areatype=county&topic=pop&demo=00024&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,48,pop,manyareacensus,1056.0,,,,,
