locale,fips,met_health_obj,incidence rate_per_100000,incidence rate_lower_95_confidence,incidence rate_upper_95_confidence,annual_count_avg,recent_trend_str,trend_last_5,trend_last_5_lower_95_confidence,trend_last_5_upper_95_confidence,age,areatype,cancer,file_name,race,sex,source_url,stage,stateFIPS,type,state,cancer_description
"Sierra County(7,8)",6091.0,***,333.7,258.7,428.1,18.0,stable,-0.5,-3.1,2.2,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
Sierra County(7),6091.0,***,* ,*, *,3 or fewer,*,*,*,*,9,county,1,incidencerates_036.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=009&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Siskiyou County(7,8)",6093.0,***,388.0,365.9,411.2,271.0,falling,-3.5,-5.4,-1.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Solano County(7,8)",6095.0,***,430.2,421.8,438.8,2081.0,falling,-3.6,-5.1,-2.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Sonoma County(7,8)",6097.0,***,437.1,429.5,444.7,2790.0,stable,-1.0,-2.7,0.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Stanislaus County(7,8)",6099.0,***,416.5,408.6,424.5,2193.0,falling,-1.7,-2.5,-0.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Sutter County(7,8)",6101.0,***,392.9,375.9,410.5,413.0,falling,-0.8,-1.4,-0.2,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Tehama County(7,8)",6103.0,***,479.9,458.4,502.1,400.0,falling,-0.7,-1.2,-0.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Trinity County(7,8)",6105.0,***,418.7,377.4,464.0,92.0,stable,-1.3,-2.6,0.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Tulare County(7,8)",6107.0,***,371.7,363.1,380.3,1489.0,falling,-1.4,-1.7,-1.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Tuolumne County(7,8)",6109.0,***,404.5,384.6,425.4,355.0,falling,-12.7,-19.7,-5.2,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Ventura County(7,8)",6111.0,***,415.3,409.3,421.3,3856.0,falling,-1.8,-2.6,-1.0,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Yolo County(7,8)",6113.0,***,406.4,393.6,419.5,794.0,falling,-0.9,-1.3,-0.4,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Yuba County(7,8)",6115.0,***,450.3,427.9,473.7,318.0,falling,-0.9,-1.6,-0.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,6,incd,california,All Cancer Sites
"Colorado(6,10)",8000.0,***,401.4 ,399, 403.8,22701,falling,-1.5 ,-2.0, -1.1,1,state,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Adams County(6,10)",8001.0,***,406 ,397.1, 415.1,1682,stable,-0.9 ,-3.9, 2.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Alamosa County(6,10)",8003.0,***,374.5 ,331.6, 421.4,59,stable,-1.9 ,-15.5, 13.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Arapahoe County(6,10)",8005.0,***,405.7 ,398.4, 413.1,2522,falling,-2.7 ,-4.4, -0.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Archuleta County(6,10)",8007.0,***,327.7 ,288.1, 371.7,62,stable,-3.5 ,-18.4, 14.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Baca County(6,10)",8009.0,***,362.8 ,284.9, 456.6,20,stable,7.1 ,-5.1, 20.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Bent County(6,10)",8011.0,***,351.1 ,292.6, 419.1,26,stable,3.5 ,-7.9, 16.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Boulder County(6,10)",8013.0,***,382.6 ,372.9, 392.6,1239,falling,-3.1 ,-6.1, -0.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Broomfield County(6,10)",8014.0,***,394.8 ,372.9, 417.6,254,stable,-1.7 ,-5.0, 1.6,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Chaffee County(6,10)",8015.0,***,405.6 ,371.4, 442.6,118,stable,-0.5 ,-11.2, 11.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Cheyenne County(6,10)",8017.0,***,401.1 ,291.6, 540.6,10,stable,-8.8 ,-36.4, 30.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Clear Creek County(6,10)",8019.0,***,403.7 ,351, 463,53,stable,4.3 ,-9.6, 20.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Conejos County(6,10)",8021.0,***,287.7 ,241.9, 340,30,stable,-1.0 ,-8.3, 6.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Costilla County(6,10)",8023.0,***,302.5 ,237.8, 382.6,18,stable,-11.3 ,-31.9, 15.6,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Crowley County(6,10)",8025.0,***,296.2 ,236.6, 367.3,18,stable,1.3 ,-29.9, 46.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Custer County(6,10)",8027.0,***,387.5 ,326.8, 461,37,falling,-10.0 ,-16.4, -3.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Delta County(6,10)",8029.0,***,382.3 ,355.5, 410.9,178,stable,-1.3 ,-6.9, 4.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Denver County(6,10)",8031.0,***,418.6 ,411.3, 426,2626,falling,-1.9 ,-3.5, -0.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Dolores County(6,10)",8033.0,***,270.3 ,188.5, 380.3,8,stable,-12.1 ,-32.5, 14.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Douglas County(6,10)",8035.0,***,394.2 ,383.3, 405.3,1144,stable,-1.1 ,-3.0, 0.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Eagle County(6,10)",8037.0,***,338.8 ,312.2, 367.1,160,stable,-4.3 ,-8.5, 0.2,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Elbert County(6,10)",8039.0,***,375 ,340.7, 411.9,111,stable,-3.2 ,-12.9, 7.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"El Paso County(6,10)",8041.0,***,431.9 ,424.6, 439.3,2807,stable,-0.7 ,-3.5, 2.2,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Fremont County(6,10)",8043.0,***,435.6 ,412.8, 459.5,292,stable,-2.3 ,-10.4, 6.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Garfield County(6,10)",8045.0,***,411.9 ,387.5, 437.5,233,stable,-0.3 ,-4.8, 4.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Gilpin County(6,10)",8047.0,***,365.7 ,293.7, 450.9,26,stable,-7.7 ,-25.5, 14.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Grand County(6,10)",8049.0,***,303.6 ,264, 347.5,52,stable,0.6 ,-12.4, 15.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Gunnison County(6,10)",8051.0,***,350.9 ,307.7, 398.5,55,stable,5.9 ,-11.7, 26.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Hinsdale County(6,10)",8053.0,***,322.7 ,181, 547,4,stable,-8.3 ,-69.2, 173.0,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Huerfano County(6,10)",8055.0,***,362.6 ,309.8, 423.8,45,stable,-3.2 ,-13.9, 8.7,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Kiowa County(6,10)",8061.0,***,487.5 ,345.6, 672.1,10,stable,-0.3 ,-43.8, 77.0,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Kit Carson County(6,10)",8063.0,***,367.8 ,316.2, 426,38,stable,1.5 ,-20.9, 30.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Lake County(6,10)",8065.0,***,307.4 ,250.2, 373.6,23,stable,-6.9 ,-34.8, 33.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"La Plata County(6,10)",8067.0,***,345.6 ,324.5, 367.8,221,stable,-8.3 ,-16.1, 0.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Larimer County(6,10)",8069.0,***,399.5 ,390, 409.2,1416,stable,0.4 ,-2.9, 3.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Las Animas County(6,10)",8071.0,***,365.2 ,328.2, 405.7,79,stable,1.8 ,-12.6, 18.6,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Mesa County(6,10)",8077.0,***,410.8 ,397.4, 424.5,766,stable,1.4 ,-7.0, 10.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Mineral County(6,10)",8079.0,***,460.2 ,286.5, 726.2,6,stable,-4.9 ,-44.7, 63.7,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Moffat County(6,10)",8081.0,***,405.5 ,358.3, 457.1,59,stable,-6.6 ,-17.1, 5.2,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Montezuma County(6,10)",8083.0,***,345.3 ,317.2, 375.5,124,falling,-7.9 ,-10.9, -4.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Montrose County(6,10)",8085.0,***,381.3 ,358.2, 405.7,224,stable,1.1 ,-8.7, 11.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Otero County(6,10)",8089.0,***,362.2 ,329.3, 397.8,95,stable,-5.5 ,-12.5, 2.0,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Ouray County(6,10)",8091.0,***,391.7 ,321.3, 475.4,29,stable,-3.7 ,-25.1, 23.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Park County(6,10)",8093.0,***,318.6 ,281.2, 360,75,stable,-6.2 ,-15.1, 3.6,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Pitkin County(6,10)",8097.0,***,321.1 ,286.9, 358.7,75,stable,-1.1 ,-4.9, 2.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Prowers County(6,10)",8099.0,***,382.4 ,338.3, 430.8,58,stable,-0.3 ,-11.5, 12.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Pueblo County(6,10)",8101.0,***,419.6 ,406.7, 432.8,854,stable,-0.1 ,-2.4, 2.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Rio Blanco County(6,10)",8103.0,***,382.2 ,321, 452.2,29,stable,-4.6 ,-28.2, 26.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Rio Grande County(6,10)",8105.0,***,332.2 ,291.4, 377.6,52,stable,-4.1 ,-19.2, 13.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Routt County(6,10)",8107.0,***,367.7 ,332.3, 406,95,stable,-7.7 ,-17.8, 3.6,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Saguache County(6,10)",8109.0,***,347.9 ,291.3, 413.4,32,stable,6.1 ,-4.1, 17.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"San Juan County(6,10)",8111.0,***,* ,*, *,3 or fewer,*,*,*,*,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"San Miguel County(6,10)",8113.0,***,335 ,269.1, 411.9,27,stable,4.3 ,-21.3, 38.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Sedgwick County(6,10)",8115.0,***,309.9 ,230.1, 412.3,12,stable,-7.7 ,-37.7, 36.8,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Summit County(6,10)",8117.0,***,241 ,212.1, 272.7,70,stable,-6.8 ,-14.9, 2.1,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Teller County(6,10)",8119.0,***,408.1 ,373.3, 445.5,133,stable,-5.2 ,-18.7, 10.5,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Weld County(6,10)",8123.0,***,390.1 ,379.2, 401.1,1040,stable,-1.1 ,-3.4, 1.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,8,incd,colorado,All Cancer Sites
"Connecticut(7,8)",9000.0,***,472.4,469.5,475.4,20843.0,falling,-1.4,-1.6,-1.2,1,state,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=09&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,9,incd,connecticut,All Cancer Sites
"Fairfield County(7,8)",9001.0,***,467.7,461.9,473.5,5172.0,stable,-0.9,-2.1,0.3,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=09&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,9,incd,connecticut,All Cancer Sites
"Hartford County(7,8)",9003.0,***,468.2,462.4,474.1,5173.0,falling,-1.5,-2.1,-0.9,1,county,1,incidencerates_034.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=09&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,9,incd,connecticut,All Cancer Sites
